id,Metal,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,LigandSmiles
ABIDIB,Pd,0,506.23331,73,268,-0.05443,-0.2465,0.19207,0.09687,-1402.35568396,-1.4996743900001093,-0.0927248502,0.0103740962,-1400.185572,0.6704375699998764,-1400.291717,0.5642925699999068,0.63358,133.956,223.402,0.0002,0.0,317.18,17.6435,3113.6146,CC(=O)O.CC(=O)O.CC(C)NC1CCCCC1.CC(C)NC1CCCCC1
ABIDOE,Cd,0,724.06649,69,366,-0.0176,-0.20467,0.18707,0.0647499999999999,-3321.09406029,-2.431663939999908,-0.1119780386,0.0090467711,-3318.110738,0.5516583500002525,-3318.236802,0.4255943500002104,0.50856,152.84,265.324,4.47,-0.2831999999999999,458.81,6.8502,3230.9043,[H]B(n1cccn1)(n1ccn(C)c1S)n1ccn(C)c1S.[H]B(n1cccn1)(n1ccn(C)c1S)n1ccn(C)c1S
ABIFAW,Zn,0,506.07212,53,260,-0.09657,-0.22888,0.1323099999999999,0.0580899999999999,-3225.38573994,-1.8613088699999023,-0.0769456722,0.0078350214,-3223.110584,0.4138470699999743,-3223.206055,0.3183760699998856,0.382655,116.712,200.935,7.7856,0.7169999999999996,409.36,12.6027,3152.6157,N#Cc1cccc(N=Cc2ccccc2O)c1.N#Cc1cccc(N=Cc2ccccc2O)c1
ABIFEA,Zn,-1,354.93834,29,180,0.01819,-0.11897,0.13716,0.06403,-3422.59737699,-1.4810237900001084,-0.0397504541,0.0040016838,-3420.903751,0.2126022000002194,-3420.974758,0.1415952000002107,0.192359,69.781,149.448,10.8169,1.1143999999999998,243.0,18.1359,3139.8875,Cl.Cl.N#Cc1cccc(N=Cc2ccccc2[O-])c1
ABIFEZ,Pd,0,510.26461,77,272,-0.05699,-0.24871,0.19172,0.09675,-1404.74871952,-1.5142066500000055,-0.0968695025,0.0107060751999999,-1402.524528,0.7099848699999711,-1402.637022,0.5974908700000015,0.668995,149.243,236.765,0.0004,-0.0001,330.04,20.8181,3081.0629,CC(C)(C)C(=O)O.CC(C)(C)C(=O)O.CC(C)NC(C)C.CC(C)NC(C)C
ABIFIE,Ni,1,400.13237,51,210,-0.17911,-0.31917,0.14006,0.08225,-2562.28341709,-1.3621716200000265,-0.0706591359,0.0072628756999999,-2560.486412,0.4348334699998304,-2560.567624,0.3536214700002347,0.408733,99.294,170.924,6.0654,0.6949000000000005,294.72,27.3617,3230.9444,Cc1cc(C)c(N2C=CN(Cc3ccccn3)C2)c(C)c1.c1cccc1
ABIFUM,Y,0,552.11175,62,284,-0.02608,-0.24495,0.21887,0.06897,-2200.99491361,-1.7831659099997523,-0.0891460613,0.007108262,-2198.689779,0.5219687000003432,-2198.801312,0.4104357000001073,0.483433,133.767,234.74,6.9973,0.3424000000000005,342.78,13.624,3319.3875,CC1=CC(C)=NN1.Cc1cc(C)n([BH](n2nc(C)cc2C)n2nc(C)cc2C)n1.Cl.Cl
ABIGAX,Ni,0,440.03879,45,228,-0.10473,-0.20347,0.09874,0.07102,-3328.81434235,-1.647732630000064,-0.0590154757,0.0066907999999999,-3326.805809,0.3608007200000429,-3326.890478,0.276131720000194,0.334204,97.992,178.201,3.5934,1.0004999999999995,423.22,14.3661,3509.1545,CC(=NN=C(S)Nc1ccccc1)C(C)=NN=C(S)Nc1ccccc1
ABIGEB,Ni,0,490.02928,47,252,-0.12605,-0.22324,0.09719,0.07157,-3513.16203387,-1.839416589999928,-0.0639137933,0.0070887327,-3510.960887,0.3617302799998469,-3511.054707,0.2679102800002511,0.331407,109.992,197.462,0.8976,-0.6029,495.1,10.5965,3505.7638,CC(=NN=C(S)Nc1ccc(C#N)cc1)C(C)=NN=C(S)Nc1ccc(C#N)cc1
ABIGIC,Zr,0,864.0297,79,434,-0.08695,-0.24654,0.15959,0.07815,-3737.98113504,-3.3668154900001355,-0.1287703955,0.0102720947,-3734.021651,0.5926685499998712,-3734.160474,0.4538455500000964,0.540421,193.376,292.176,12.9233,0.7597999999999985,481.84,12.977,3195.595,CN1C=N(B(CCCc2ccc([Si](C)(C)c3cccc3)c2)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c2ccccc21.Cl.Cl
ABIGIF,Cu,1,699.18677,85,364,-0.17357,-0.30085,0.12728,0.0638199999999999,-4087.49605463,-2.515029079999749,-0.14868129,0.0121000824999999,-4084.265675,0.7153505500000392,-4084.389395,0.5916305499999908,0.670981,170.359,260.391,4.1043,0.3303000000000002,551.52,12.0777,3151.9218,CN(CCN(C)P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1.c1cnc2c(c1)ccc1cccnc12
ABIKAY,Ru,0,348.97017,31,174,-0.07024,-0.22076,0.15052,0.06738,-1129.42183504,-0.9346546699998726,-0.0428730391,0.0035651225999999,-1128.247852,0.2393283700000665,-1128.319321,0.1678593700000874,0.21768,75.831,150.419,5.997,0.2171000000000003,206.35,39.1695,3155.09,C#O.C#O.C#O.C=C[Si](C)(C)c1ccccn1
ABIKOM,Mo,0,321.85543,21,158,-0.10203,-0.28621,0.18418,0.07115,-2093.36143811,-1.0400693900000988,-0.0341762993,0.002327133,-2092.163336,0.1580327199999374,-2092.224471,0.0968977200000154,0.140833,55.142,128.67,8.0046,0.2035,146.33,51.4066,3105.6822,CSCCSC.Cl.Cl.O.O
ABIKUS,Mo,0,349.88673,27,174,-0.10147,-0.28256,0.1810899999999999,0.0699799999999999,-2171.92801604,-1.1369031999997787,-0.0420370272,0.0030741660999999,-2170.574672,0.2164408399999047,-2170.642116,0.1489968400001089,0.19653,65.168,141.948,7.7213,0.1913,171.04,44.151,3084.9469,CCSCCSCC.Cl.Cl.O.O
ABILED,Mo,0,522.0173,51,264,-0.06125,-0.22744,0.16619,0.0631799999999999,-1627.07684595,-1.6822506500000145,-0.065306189,0.0067686577,-1624.990611,0.4039843000000473,-1625.088807,0.3057882999999037,0.371921,114.839,206.67,12.2373,0.0980999999999987,290.85,11.7374,3184.2186,CCOC(=O)Cn1cccc(O)c1=O.CCOC(=O)Cn1cccc(O)c1=O.O.O
ABIPAE,Mo,0,504.10599,57,258,-0.06425,-0.17185,0.1076,0.0566,-1404.12617625,-1.4695457500001794,-0.0945559792,0.0086816143999999,-1402.175506,0.4811244999998507,-1402.263724,0.3929064999999809,0.451797,111.633,185.672,10.3656,0.8437999999999999,338.77,21.6926,3150.4704,C#O.C#O.C#O.c1ccc(CN2CCCC2C2CCCN2Cc2ccccn2)nc1
ABIPEI,Mo,1,478.11415,55,244,-0.17455,-0.29309,0.11854,0.06572,-1307.29547197,-1.3482561400001032,-0.0872007741,0.0084257031,-1305.47574,0.4714758299999175,-1305.556324,0.3908918300001005,0.44505,103.299,169.602,8.8631,0.5214999999999996,314.47,39.864,3157.3889,C#O.N=O.c1ccc(CN2CCCC2C2CCCN2Cc2ccccn2)nc1
ABIQIN,Re,0,451.09082,38,216,-0.08334,-0.21208,0.12874,0.0796299999999999,-973.898658429,-0.959401001999936,-0.0473277764,0.0047103916,-972.62526,0.3139974270000039,-972.69904,0.2402174270000614,0.290739,83.067,155.283,10.4138,0.4801000000000002,227.63,41.0456,3147.7577,C#N.CC(O)=CC(C)=NCCN=C(C)C=C(C)O.O
ABIQOR,Ti,0,548.2892,84,296,-0.04584,-0.19771,0.15187,0.07209,-3046.61880626,-2.015423979999923,-0.12965494,0.0123475282,-3043.839914,0.76346827999987,-3043.952801,0.6505812800000967,0.720845,162.438,237.592,10.0395,0.206100000000001,402.2,16.8428,3143.3515,CC(C)(C)N1CN(C(C)(C)C)CN(C(C)(C)C)C1.CC(C)c1cccc(C(C)C)c1N.Cl.Cl
ABIQUX,Ti,0,430.25759,67,232,-0.01751,-0.19214,0.17463,0.07661,-2004.84358071,-1.4553071600000749,-0.0968205151,0.0093000612999999,-2002.789113,0.5991605499998514,-2002.885024,0.5032495499999641,0.565642,127.349,201.862,7.1212,0.1384999999999996,349.76,27.866,3131.6438,CC(C)(C)N.CN1CN(C)CN(C)C1.Cc1ccccc1.Cc1ccccc1
ABISAI,Cr,0,354.0348,38,182,-0.05718,-0.22739,0.17021,0.06467,-2039.82609364,-1.2127817599998707,-0.05473971,0.0055142736,-2038.313815,0.2994968800001061,-2038.388035,0.2252768800001376,0.277486,82.518,156.209,5.6828,0.6295000000000002,254.31,4.1392,3161.6118,C#O.C#O.C#O.Cc1cccc2cccc(c3ccccc3)c12
ABISEM,Cr,0,368.05045,41,190,-0.05577,-0.2248,0.16903,0.06517,-2079.11371585,-1.2611338299998351,-0.0586546078,0.0058842812999999,-2077.524718,0.3278640200001064,-2077.602237,0.250345020000168,0.304123,88.726,163.153,5.8544,0.5903999999999998,267.42,5.2486,3149.4595,C#O.C#O.C#O.Cc1ccc(c2cccc3cccc(C)c32)cc1
ABISIO,Au,1,697.21029,67,342,-0.13065,-0.33537,0.20472,0.07059,-1732.4375497,-1.728410070000109,-0.095844062,0.0097413472,-1730.149874,0.5592656300000272,-1730.261399,0.4477406299999984,0.524023,131.392,234.724,0.2304,-0.0017,404.51,1.305,3233.4647,C1=CN(Cc2ccccn2)CN1Cc1ccccn1.C1=CN(Cc2ccccn2)CN1Cc1ccccn1
ABISIQ,Cr,0,384.04537,42,198,-0.05564,-0.22218,0.16654,0.0665299999999999,-2154.27509636,-1.3437761499999397,-0.0596466016,0.0059835448999999,-2152.597726,0.3335942100002285,-2152.676764,0.2545562100003735,0.308918,91.928,166.348,5.8772,0.4899000000000004,273.01,9.9792,3173.5559,C#O.C#O.C#O.COc1ccc(c2cccc3cccc(C)c32)cc1
ABISOW,Cr,0,372.02538,38,190,-0.06022,-0.23225,0.17203,0.06626,-2139.01600639,-1.327747459999955,-0.0550439761,0.0055109960999999,-2137.396034,0.2922249299999748,-2137.471377,0.2168819299999995,0.269348,85.547,158.573,5.7411,0.6753,254.56,8.7907,3167.9979,C#O.C#O.C#O.Cc1cccc2cccc(c3ccc(F)cc3)c12
ABISUC,Cr,0,397.077,46,206,-0.05154,-0.2139,0.16236,0.06759,-2173.69673726,-1.3678151100002651,-0.0653137808,0.0066298550999999,-2171.95404,0.3748821499998485,-2172.036666,0.2922561499999574,0.34846,98.325,173.901,6.6566,0.3448000000000002,291.77,11.7085,3184.5708,C#O.C#O.C#O.Cc1cccc2cccc(c3ccc(N(C)C)cc3)c12
ABITAJ,Cr,0,412.04028,44,212,-0.07766,-0.22706,0.1494,0.06046,-2267.55579355,-1.467538180000247,-0.062680852,0.0062689121,-2265.743005,0.3452503700000306,-2265.82736,0.2608953699996164,0.318438,98.4,177.538,5.5388,0.6534000000000004,293.44,13.5034,3170.0518,C#O.C#O.C#O.COC(=O)c1ccc(c2cccc3cccc(C)c32)cc1
ABITEN,Mn,1,371.04799,41,190,-0.19843,-0.33767,0.13924,0.06655,-2185.40850752,-1.2628878800001075,-0.057899943,0.0058287472999999,-2183.816884,0.3287356400001044,-2183.89318,0.2524396399999205,0.304963,88.9,160.579,4.6774,0.1710999999999991,269.4,15.5555,3148.7315,C#O.C#O.C#O.Cc1ccc(c2cccc3cccc(C)c32)cc1
ABIWUD,Pt,0,437.0713,35,208,-0.01285,-0.2056,0.19275,0.08632,-1575.08725421,-0.9772432300001128,-0.0389069951,0.0043228385999999,-1573.803284,0.3067269799998939,-1573.881067,0.2289439799999399,0.283436,75.781,163.709,12.7787,0.8140999999999998,200.17,24.0516,3482.185,CC(=N)N(C)C.CC(=N)N(C)C.Cl.Cl
ABIWUE,Pd,0,425.91269,30,208,-0.13038,-0.2426,0.11222,0.06942,-1957.36226297,-1.4046771499999977,-0.043129102,0.0042093118999999,-1955.740898,0.216687820000061,-1955.811813,0.1457728200000474,0.196278,72.087,149.254,11.2955,1.6888000000000003,240.35,20.0233,3162.0885,Cl.Cl.FC(F)(F)c1ccccc1N=Cc1ccccn1
ABIWUH,Hg,0,481.99568,29,224,-0.09135,-0.25828,0.16693,0.09329,-1486.1014962,-1.131358769999906,-0.037132531,0.0036885968999999,-1484.755802,0.2143354300001192,-1484.831551,0.1385864300000321,0.193411,69.292,159.427,8.0568,0.1833000000000009,195.26,12.0331,3635.2461,Cl.O=C(O)c1ccccn1.O=C(O)c1ccccn1
ABIXAO,Hg,0,525.94517,29,242,-0.09216,-0.25585,0.16369,0.0919599999999999,-3599.90707828,-1.3366840700000466,-0.0376903158,0.0036015127,-3598.356162,0.2142322099998637,-3598.432917,0.1374772099998154,0.193125,69.487,161.545,8.256,0.1585999999999998,204.96,12.8747,3635.2146,Br.O=C(O)c1ccccn1.O=C(O)c1ccccn1
ABIZIW,Cd,0,634.76073,32,292,-0.10056,-0.22147,0.12091,0.07109,-1964.74243323,-1.1140208799999982,-0.0528297419,0.0038985306,-1963.391498,0.2369143500000063,-1963.471398,0.157014350000054,0.214492,75.258,168.163,9.5115,-0.1013000000000001,301.22,13.3246,3165.316,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1.I.I
ABOBEA,Co,1,457.08232,49,234,-0.21091,-0.31913,0.10822,0.05335,-2709.52454305,-1.573703470000055,-0.0764959123,0.0075702076,-2707.559395,0.3914445799996429,-2707.64017,0.3106695799997396,0.365333,101.764,170.006,8.8748,1.4293000000000005,344.13,26.6516,3164.3036,ON=Cc1ccccn1.ON=Cc1ccccn1.c1ccc(-c2ccccn2)nc1
ABOBIE,Pt,0,451.01975,30,212,-0.09877,-0.21723,0.11846,0.05931,-1585.04151056,-0.9923476599999504,-0.0396742532,0.0040196306999999,-1583.808079,0.2410839000001488,-1583.874087,0.175075900000138,0.222319,66.149,138.926,6.7436,0.8894000000000002,246.62,33.6742,3517.8615,CCNC(S)=NN=Cc1cccc(C)n1.Cl
ABOBOK,V,0,304.01989,31,156,-0.10214,-0.23039,0.12825,0.05917,-2099.80542276,-1.093623040000239,-0.0383601642,0.0041860563999999,-2098.464554,0.2472457199996824,-2098.53091,0.1808897199998682,0.227915,68.614,139.658,7.0289,0.7378,226.08,25.8214,3545.7561,CCNC(S)=NN=Cc1cccc(C)n1.O.O
ABOBUP,Cu,0,637.89382,53,316,-0.05918,-0.19444,0.13526,0.08144,-4381.96302341,-2.021928169999228,-0.1035707548,0.0067833382999999,-4379.518395,0.4227002400002675,-4379.618769,0.3223262400006206,0.390207,117.276,211.253,11.3385,0.7642000000000007,401.95,16.8695,3141.6268,I.S=P(CP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ABODUS,Cu,0,526.21421,79,284,0.0082,-0.16661,0.17481,0.06246,-4006.12342191,-2.013133370000105,-0.1209519354,0.0095897525,-4003.390789,0.7194995400000153,-4003.513274,0.5970145400001456,0.6745,159.52,257.79,6.7041,0.1281000000000007,403.04,11.5637,3129.5721,CCP(CC)CC.CCP(CC)CC.CCP(CC)CC.Sc1ccccc1
ABOFAA,Cu,0,574.15866,79,302,0.00828,-0.16262,0.1709,0.06298,-6009.33112867,-2.216324359999817,-0.1216670529,0.0093333753999999,-6006.395845,0.718959310000173,-6006.52081,0.5939943100001983,0.6734,160.268,263.01,6.8698,0.1308999999999995,412.69,7.63,3128.8422,CCP(CC)CC.CCP(CC)CC.CCP(CC)CC.[SeH]c1ccccc1
ABOFAZ,Pd,0,485.99465,49,248,-0.07443,-0.23535,0.16092,0.08061,-2578.60936814,-1.5827153599998385,-0.0764590404,0.0070097446,-2576.604862,0.4217907799998102,-2576.687924,0.3387287800001104,0.394876,97.973,174.819,10.7428,1.1067,283.88,29.9536,3086.5768,CCC1CSC(C2(C3=NC(CC)CS3)CCCCC2)=N1.Cl.Cl
ABOFIK,Ag,1,525.09568,55,266,-0.16366,-0.33872,0.17506,0.06266,-1478.3409545,-1.48198825999998,-0.0842473247,0.0077802456999999,-1476.406136,0.452830239999912,-1476.497073,0.3618932399999721,0.423312,110.785,191.394,1.8362,-0.1422999999999998,343.5,16.9625,3248.3748,CN1C=CN(c2cccc3cccnc23)C1.CN1C=CN(c2cccc3cccnc23)C1
ABOFUW,Ag,1,527.08618,53,266,-0.169,-0.33838,0.16938,0.0769099999999999,-1510.37967321,-1.5075222799998755,-0.077147881,0.0077319909999999,-1508.442865,0.4292859300001055,-1508.538035,0.3341159300000527,0.399677,108.494,200.303,0.0031,-0.0001,345.02,5.4569,3204.1558,CN1C=NN(c2cccc3cccnc23)C1.CN1C=NN(c2cccc3cccnc23)C1
ABOGOR,Cu,0,378.18447,55,202,-0.01375,-0.1821,0.16835,0.06073,-2601.22183522,-1.34743262999973,-0.0620851184,0.0069089935999999,-2599.386761,0.4876415899998392,-2599.484164,0.3902385900000809,0.455945,112.377,205.001,4.4236,0.3189000000000002,289.95,11.6927,3170.5598,C#NC(C)(C)C.C#NC(C)(C)C.CCC(C)N=CC1=CC=CN1
ABOJIO,Ni,1,614.00606,61,312,-0.17478,-0.34057,0.16579,0.0980899999999999,-6047.84395613,-2.324360030000207,-0.1001692692,0.0084757819,-6045.023512,0.4960841000001892,-6045.127644,0.3919520999997985,0.461753,129.377,219.165,5.7239,0.6862000000000004,453.8,9.0398,3521.8404,Br.c1ccc(P(Nc2cccc(NP(c3ccccc3)c3ccccc3)n2)c2ccccc2)cc1
ABOJOT,Pt,0,568.8595,24,250,-0.08162,-0.23,0.14838,0.06715,-1064.7909346,-0.4394500999999309,-0.0362311292,0.002583179,-1064.154056,0.1974284999998872,-1064.21236,0.1391244999999799,0.182906,49.299,122.712,8.7247,0.9290000000000004,194.85,40.9399,3165.4491,CCC1=CC2C=CC1C2.I.I
ABOJOU,Ni,0,720.95569,68,364,-0.06997,-0.19092,0.12095,0.0891899999999999,-8700.46117521,-2.8165414900013275,-0.1247073142,0.0091463622999999,-8697.089241,0.5553927199998725,-8697.20281,0.4418237199988652,0.515941,145.824,239.026,8.2416,1.0209,509.96,17.7158,3175.7687,Br.Br.CN(c1cccc(N(C)P(c2ccccc2)c2ccccc2)n1)P(c1ccccc1)c1ccccc1
ABOMAI,Ni,1,423.05226,45,218,-0.1953,-0.32856,0.13326,0.10121,-3034.48938673,-1.5568395000000237,-0.0665957207,0.0066278758999999,-3032.56767,0.3648772300002747,-3032.648567,0.2839802299999974,0.339232,95.808,170.262,5.7219,1.2352,325.25,19.1614,3742.3688,Cl.O.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
ABONOV,Rh,0,407.03855,42,206,-0.06826,-0.19687,0.12861,0.0596899999999999,-1088.09645069,-1.0780792400000792,-0.0573241068,0.0054130772999999,-1086.675237,0.3431344499999795,-1086.755651,0.2627204499999607,0.317852,90.891,169.245,4.8233,0.2393999999999998,273.47,16.3546,3135.3038,C#O.C#O.Cc1c(C)c(C)c(c2cccc3cccnc32)c1C
ABOPOX,Ni,0,455.9804,41,226,-0.07408,-0.21268,0.1386,0.06881,-2686.36779109,-1.224549840000236,-0.0557011402,0.0054302978999999,-2684.801414,0.3418272499998238,-2684.875688,0.2675532499997644,0.318962,84.04,156.322,4.9727,1.2806999999999995,267.91,20.648,3139.7712,CC1(C)COC(c2cccc(C3=NC(C)(C)CO3)c2)=N1.I
ABOQUE,Pt,0,459.02891,30,214,-0.08523,-0.22944,0.14421,0.06574,-1414.3510425,-1.1107179399998586,-0.0398505256,0.0041700023,-1413.006249,0.2340755600000648,-1413.071037,0.1692875600001571,0.215304,67.48,136.358,9.3544,0.8994,198.5,41.1797,3170.4236,CN(C)CCN=Cc1cc(F)c(F)cc1F.Cl
ABOSUH,Co,1,423.21434,59,224,-0.18842,-0.34318,0.1547599999999999,0.0958199999999999,-2557.96161446,-1.4738738099999864,-0.0869778793,0.0094945528999999,-2555.964414,0.5233266499999445,-2556.051949,0.4357916499998282,0.49278,115.983,184.234,0.0004,0.0,285.15,33.0355,3248.1282,CC1=NCCNC(C)(C)CC(C)=NCCNC(C)(C)C1.[N-]=[N+]=N.[N-]=[N+]=N
ABOTNI,Ni,0,605.87298,43,290,-0.07975,-0.20091,0.12116,0.10711,-3059.61556434,-1.325402200000099,-0.0710974892,0.0055993384,-3057.942486,0.3476761400002033,-3058.021489,0.2686731399999189,0.3231,90.535,166.275,0.0011,0.0,361.37,24.5018,3150.2234,C1=NCCOc2ccccc2C=NCCOc2ccccc21.I.I
ABOXIA,Re,1,937.87779,64,446,-0.19224,-0.297,0.1047599999999999,0.05517,-9455.19142551,-2.95078040000044,-0.0949708081,0.0087912162,-9451.755773,0.4848721099988324,-9451.88727,0.3533751100003428,0.443355,150.852,276.759,12.4971,1.0031999999999996,671.63,3.3597,3157.6446,C#Nc1ccc(Br)cc1.C#Nc1ccc(Br)cc1.C#Nc1ccc(Br)cc1.C#O.c1cnc2c(c1)ccc1cccnc12
ABOXIB,W,0,692.03604,52,328,-0.07611,-0.21352,0.1374099999999999,0.0614299999999999,-1642.36104163,-1.4143946799999867,-0.0839111866,0.0060675046999999,-1640.528945,0.4177019500000369,-1640.627262,0.3193849500000851,0.383913,119.606,206.925,7.8945,0.5065999999999997,335.1,21.1331,3198.8362,C#O.C#O.C#O.Cc1cc(C)n([BH](n2nc(C)cc2C)n2nc(C)cc2C)n1.I
ABOXIY,Pt,0,480.02383,35,228,-0.07458,-0.22243,0.1478499999999999,0.0690099999999999,-1687.27833854,-1.1273362599999928,-0.0484817618,0.0046176541,-1685.865161,0.2858412800001133,-1685.93755,0.2134522799999558,0.264404,75.378,152.357,9.039,0.5056999999999992,235.29,28.446,3133.8646,COC(=O)C(CCSC)N=Cc1ccccc1.Cl
ABOXOG,Re,1,806.02934,64,392,-0.19209,-0.297,0.1049099999999999,0.0551499999999999,-3113.80903002,-2.3405052299999625,-0.093569838,0.0089821801999999,-3110.982661,0.4858637900001668,-3111.110153,0.358371790000092,0.445131,149.631,268.33,10.3691,0.9337999999999996,637.21,4.6707,3157.6333,C#Nc1ccc(Cl)cc1.C#Nc1ccc(Cl)cc1.C#Nc1ccc(Cl)cc1.C#O.c1cnc2c(c1)ccc1cccnc12
ABOXOI,Zn,0,676.13405,76,350,-0.07464,-0.20689,0.1322499999999999,0.0547599999999999,-3767.38598468,-2.463117020000027,-0.1212192313,0.0116441557,-3764.312461,0.6104066600000806,-3764.42543,0.497437660000287,0.570444,157.805,237.764,2.695,-0.1693000000000002,563.24,10.7384,3145.6543,Cc1cccc(Oc2ccccc2N=Cc2c(O)ccc3ccccc23)c1Oc1ccccc1N=Cc1c(O)ccc2ccccc12
ABOXUO,Zn,0,692.12897,77,358,-0.07306,-0.20468,0.13162,0.0547,-3842.54494292,-2.546534149999843,-0.1233074928,0.0117801398999999,-3839.382292,0.6161167700001897,-3839.496351,0.5020577700001922,0.575324,160.975,240.058,3.4515,-0.1704000000000003,568.71,11.5587,3162.2241,COc1cccc(Oc2ccccc2N=Cc2c(O)ccc3ccccc23)c1Oc1ccccc1N=Cc1c(O)ccc2ccccc12
ABOYAT,Re,1,794.17795,76,392,-0.18015,-0.27531,0.09516,0.05445,-2078.75548224,-2.156278800000109,-0.0991320052,0.0102678027,-2075.986336,0.6128674400001728,-2076.120925,0.47827843999994,0.567986,166.314,283.265,5.7443,0.5141,665.41,3.6358,3158.5361,C#Nc1ccc(OC)cc1.C#Nc1ccc(OC)cc1.C#Nc1ccc(OC)cc1.C#O.c1cnc2c(c1)ccc1cccnc12
ABOZEW,Zr,0,414.04546,48,214,-0.06164,-0.25011,0.18847,0.06648,-1706.5218409,-1.2508099699998638,-0.0672897317,0.0060825687,-1704.849772,0.4212589300000218,-1704.925852,0.3451789299999745,0.397251,90.625,160.125,4.6747,0.4181999999999997,256.06,22.6418,3201.1053,Cl.Cl.c1ccc(CCCCCCCCCc2cccc2)c1
ABOZOH,Zn,0,352.02,37,182,-0.02751,-0.25733,0.22982,0.0902699999999999,-3386.0287721,-1.4539145099997768,-0.0467680553,0.0048199878,-3384.26451,0.3103475900002195,-3384.340131,0.2347265900002639,0.287195,78.886,159.157,10.9645,0.4238999999999997,197.26,31.036,3199.3805,Cc1cc(C)n(CCn2nc(C)cc2C)n1.Cl.Cl
ABUBEI,Hg,0,484.94275,24,224,-0.10012,-0.2624,0.16228,0.07548,-1760.23952608,-1.198611579999806,-0.0380840179,0.0028443295999999,-1758.882954,0.157960500000172,-1758.957899,0.0830155000001013,0.13639,69.352,157.734,3.5319,-0.3288999999999999,190.93,31.2242,3635.5715,N#CS.N#CS.O=C(O)c1cccc(C(=O)O)n1
ABUBOO,Re,0,461.99764,28,216,-0.05988,-0.24231,0.1824299999999999,0.0688699999999999,-1096.26624741,-1.0588447400000405,-0.0398545673,0.003449491,-1095.009422,0.1979806699998789,-1095.077617,0.1297856700000466,0.178323,69.055,143.529,9.6557,0.5990000000000002,197.66,41.0941,3221.6751,C#O.C#O.C#O.O=C(O)C(N1C=CC=N1)N1C=CC=N1
ABUDOS,Cu,0,382.99184,31,190,-0.06168,-0.21745,0.15577,0.07771,-2903.08350566,-1.6801538800000344,-0.0358423385,0.0040075421999999,-2901.187939,0.2154127799999514,-2901.267553,0.1357987799997317,0.192136,79.137,167.562,8.0924,0.9110999999999994,204.0,6.7927,3200.4666,CC#N.FC(F)(F)c1cc(C(F)(F)F)c(-c2ccccn2)[nH]1
ABUFAE,Re,0,707.06963,61,346,-0.09601,-0.21364,0.11763,0.06653,-2292.25514058,-1.8970107400000416,-0.1010142386,0.0082596880999999,-2289.874662,0.4834678399997756,-2289.975845,0.3822848400000112,0.44927,131.208,212.958,1.3824,-0.0362,494.62,12.0058,3144.1662,O.Oc1ccccc1C=Nc1ccccc1S.Oc1ccccc1P(c1ccccc1)c1ccccc1
ABUFIM,Re,0,639.94513,44,304,-0.11436,-0.22654,0.1121799999999999,0.0680899999999999,-4141.03369646,-1.7743639000000258,-0.0800572367,0.0053521171999999,-4138.924477,0.3348555600005056,-4139.015124,0.2442085600005157,0.3059,103.385,190.782,10.5531,0.8346,347.59,27.0245,3143.548,Br.C#O.C#O.C#O.O=Cc1ccccc1P(c1ccccc1)c1ccccc1
ABUFOS,Re,0,671.04293,55,326,-0.09812,-0.22478,0.12666,0.0667499999999999,-2238.244258,-1.8033696800002872,-0.0972032398,0.0072092266,-2236.010678,0.4302103199997873,-2236.111939,0.3289493199999924,0.396409,124.123,213.121,8.4544,0.6661000000000001,413.86,12.9925,3149.6686,C#O.C#O.C#O.C(=Nc1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1.Cl
ABUFUY,Re,0,714.99242,55,344,-0.09867,-0.22202,0.12335,0.0669,-4352.04608923,-2.0117768899999646,-0.0987116846,0.0070023203999999,-4349.604276,0.4300363399997877,-4349.70669,0.3276223399998343,0.395955,124.392,215.549,8.6351,0.6770999999999994,420.27,14.066,3149.4813,Br.C#O.C#O.C#O.C(=Nc1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1
ABUJEN,Rh,0,440.03274,47,222,-0.07636,-0.2206,0.1442399999999999,0.0702999999999999,-3456.87178557,-1.2735856399999648,-0.0654978619,0.0063502151,-3455.187009,0.4111909299999752,-3455.265054,0.3331459300002279,0.385734,94.876,164.26,4.3967,0.6512000000000002,274.26,30.5813,3136.34,Br.C.CC(C)(C)N=Cc1cccc(C=NC(C)(C)C)c1
